modifier_id,affix_type,source,tier,level,weight,effect,page_url
140322501,初阶后缀,法杖,1,86,100,+(38–47)% 法术迸发充能速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
110270101,初阶后缀,火枪,1,86,100,+(23–32)% 该装备攻击速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140271001,初阶后缀,火枪,1,86,100,+(22–30)% 生命返还,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140271101,初阶后缀,火枪,1,86,100,+(22–30)% 护盾返还,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140271201,初阶后缀,火枪,1,86,100,+(152–216)% 物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140271301,初阶后缀,火枪,1,86,100,+(152–216)% 元素伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140271401,初阶后缀,火枪,1,86,100,+(152–216)% 混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
110280101,初阶后缀,火炮,1,86,100,+(23–32)% 该装备攻击速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140281001,初阶后缀,火炮,1,86,100,+(22–30)% 生命返还,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140281101,初阶后缀,火炮,1,86,100,+(22–30)% 护盾返还,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140281201,初阶后缀,火炮,1,86,100,+(152–216)% 物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140281301,初阶后缀,火炮,1,86,100,+(152–216)% 元素伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140281401,初阶后缀,火炮,1,86,100,+(152–216)% 混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108900001,初阶后缀,灵戒,1,86,100,+(19–27)% 火焰抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108900101,初阶后缀,灵戒,1,86,100,+(19–27)% 冰霜抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108900201,初阶后缀,灵戒,1,86,100,+(19–27)% 闪电抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108900301,初阶后缀,灵戒,1,86,100,+(19–27)% 混沌抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140900901,初阶后缀,灵戒,1,86,100,+(87–120)% 召唤物暴击值,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107330001,初阶后缀,灵杖,1,86,100,召唤物 +(77–108)% 物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107330201,初阶后缀,灵杖,1,86,100,+(77–108)% 召唤物元素伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107330601,初阶后缀,灵杖,1,86,100,+(77–108)% 召唤物混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
110330001,初阶后缀,灵杖,1,86,100,"+(27–36)% 攻击与施法速度
+(27–36)% 召唤物攻击与施法速度",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140330201,初阶后缀,灵杖,1,86,100,每秒自然回复 (358–510) 生命,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140330301,初阶后缀,灵杖,1,86,100,+(33–45)% 护盾充能速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
110010001,初阶后缀,爪,1,86,100,+(43–52)% 该装备攻击速度；额外 (-13–-12)% 攻击伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140011001,初阶后缀,爪,1,86,100,+(12–15)% 生命返还,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140011101,初阶后缀,爪,1,86,100,+(12–15)% 护盾返还,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140011201,初阶后缀,爪,1,86,100,+(77–108)% 物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140011301,初阶后缀,爪,1,86,100,+(77–108)% 元素伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140011401,初阶后缀,爪,1,86,100,+(77–108)% 混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108230001,初阶后缀,腰带,1,86,100,+(19–27)% 火焰抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108230101,初阶后缀,腰带,1,86,100,+(19–27)% 冰霜抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108230201,初阶后缀,腰带,1,86,100,+(19–27)% 闪电抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108230301,初阶后缀,腰带,1,86,100,+(19–27)% 混沌抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140230501,初阶后缀,腰带,1,86,100,造成创伤时，收割 0.12 秒持续伤害，该效果对同一目标有 1 秒回复时间,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140230601,初阶后缀,腰带,1,86,100,造成点燃时，收割 0.12 秒持续伤害，该效果对同一目标有 1 秒回复时间,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140230701,初阶后缀,腰带,1,86,100,造成凋零时，收割 0.12 秒持续伤害，该效果对同一目标有 1 秒回复时间,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
110120101,初阶后缀,锡杖,1,86,100,"+(51–72)% 施法速度
+(51–72)% 召唤物施法速度",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140120001,初阶后缀,锡杖,1,86,100,+(22–30)% 生命返还,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140120101,初阶后缀,锡杖,1,86,100,+(22–30)% 护盾返还,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140120201,初阶后缀,锡杖,1,86,100,+(152–216)% 物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140120301,初阶后缀,锡杖,1,86,100,+(152–216)% 元素伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140120401,初阶后缀,锡杖,1,86,100,+(152–216)% 混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140121601,初阶后缀,锡杖,1,86,100,+(76–95)% 法术迸发充能速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108200001,初阶后缀,项链,1,86,100,+(19–27)% 火焰抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108200101,初阶后缀,项链,1,86,100,+(19–27)% 冰霜抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108200201,初阶后缀,项链,1,86,100,+(19–27)% 闪电抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
108200301,初阶后缀,项链,1,86,100,+(19–27)% 混沌抗性,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140200001,初阶后缀,项链,1,86,100,+(33–45)% 投射物速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
110340301,初阶后缀,魔杖,1,86,100,+(33–45)% 护盾充能速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115341001,初阶后缀,魔杖,1,86,100,附加 56 - 67 基础凋零伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
116340301,初阶后缀,魔杖,1,86,100,+(54–75)% 加剧效果,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140340001,初阶后缀,魔杖,1,86,100,附加 480 - 1120 基础创伤伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140340101,初阶后缀,魔杖,1,86,100,附加 350 - 650 基础点燃伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140340901,初阶后缀,魔杖,1,86,100,+(78–108)% 物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140341001,初阶后缀,魔杖,1,86,100,+(78–108)% 元素伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140341101,初阶后缀,魔杖,1,86,100,+(77–108)% 混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
105700201,进阶前缀,力量头部,1,86,100,+(10–13)% 格挡比例,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109700001,进阶前缀,力量头部,1,86,100,+(43–60) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109700301,进阶前缀,力量头部,1,86,100,+(43–60) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109700401,进阶前缀,力量头部,1,86,100,+(43–60) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140700301,进阶前缀,力量头部,1,86,100,+(33–45)% 投射物速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140700801,进阶前缀,力量头部,1,86,100,击败时，+(37–50)% 几率获得 1 层坚韧祝福,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140701001,进阶前缀,力量头部,1,86,100,+(43–60)% 屏障吸收量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140400401,进阶前缀,力量手套,1,86,100,攻击和法术附加 (44–46) - (54–56) 点物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140400501,进阶前缀,力量手套,1,86,100,攻击和法术附加 (42–44) - (54–59) 点火焰伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140400601,进阶前缀,力量手套,1,86,100,攻击和法术附加 (42–44) - (56–58) 点冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140400701,进阶前缀,力量手套,1,86,100,攻击和法术附加 (4–6) - (94–96) 点闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140401701,进阶前缀,力量手套,1,86,100,附加 (9–12)% 物理伤害的火焰伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140401801,进阶前缀,力量手套,1,86,100,附加 (9–12)% 火焰伤害的混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140401901,进阶前缀,力量手套,1,86,100,攻击和法术附加 (42–44) - (56–58) 点混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
104820301,进阶前缀,力量盾牌,1,86,100,+(18–24)% 最大生命,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
105800401,进阶前缀,力量盾牌,1,86,100,+(12–15)% 格挡比例,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109800001,进阶前缀,力量盾牌,1,86,100,+(64–90) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109800301,进阶前缀,力量盾牌,1,86,100,+(64–90) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109800401,进阶前缀,力量盾牌,1,86,100,+(64–90) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
104600101,进阶前缀,力量胸甲,1,86,100,+(12–15)% 攻击与法术格挡率,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109600001,进阶前缀,力量胸甲,1,86,100,+(42–60) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109600301,进阶前缀,力量胸甲,1,86,100,+(43–60) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109600401,进阶前缀,力量胸甲,1,86,100,+(43–60) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140600201,进阶前缀,力量胸甲,1,86,100,+(33–45)% 投射物速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
104500101,进阶前缀,力量鞋子,1,86,100,+(12–15)% 攻击与法术格挡率,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119500101,进阶前缀,力量鞋子,1,86,100,+1 物理技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119500201,进阶前缀,力量鞋子,1,86,100,+1 火焰技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140500201,进阶前缀,力量鞋子,1,86,100,+(33–45)% 投射物速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140500601,进阶前缀,力量鞋子,1,86,100,+1 冰霜技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140500701,进阶前缀,力量鞋子,1,86,100,+1 闪电技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140500801,进阶前缀,力量鞋子,1,86,100,+1 混沌技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140500901,进阶前缀,力量鞋子,1,86,100,+1 召唤召唤物的技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107080001,进阶前缀,匕首,1,86,100,+(56–100)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109080001,进阶前缀,匕首,1,86,100,+(64–90) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109080101,进阶前缀,匕首,1,86,100,+(64–90) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109080301,进阶前缀,匕首,1,86,100,+(64–90) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107060001,进阶前缀,单手剑,1,86,100,+(56–100)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109060001,进阶前缀,单手剑,1,86,100,+(64–90) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109060101,进阶前缀,单手剑,1,86,100,+(64–90) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109060201,进阶前缀,单手剑,1,86,100,+(64–90) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107070001,进阶前缀,单手斧,1,86,100,+(56–100)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109070001,进阶前缀,单手斧,1,86,100,+(64–90) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109070101,进阶前缀,单手斧,1,86,100,+(64–90) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109070301,进阶前缀,单手斧,1,86,100,+(64–90) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107040001,进阶前缀,单手锤,1,86,100,+(56–100)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109040001,进阶前缀,单手锤,1,86,100,+(64–90) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109040101,进阶前缀,单手锤,1,86,100,+(64–90) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109040301,进阶前缀,单手锤,1,86,100,+(64–90) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107100001,进阶前缀,双手剑,1,86,100,+(49–80)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109100001,进阶前缀,双手剑,1,86,100,+(127–180) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109100101,进阶前缀,双手剑,1,86,100,+(127–180) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109100201,进阶前缀,双手剑,1,86,100,+(127–180) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107130001,进阶前缀,双手斧,1,86,100,+(49–80)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109130001,进阶前缀,双手斧,1,86,100,+(127–180) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109130101,进阶前缀,双手斧,1,86,100,+(127–180) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109130301,进阶前缀,双手斧,1,86,100,+(127–180) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107110001,进阶前缀,双手锤,1,86,100,+(49–80)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109110001,进阶前缀,双手锤,1,86,100,+(127–180) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109110101,进阶前缀,双手锤,1,86,100,+(127–180) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109110301,进阶前缀,双手锤,1,86,100,+(127–180) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107090001,进阶前缀,弓,1,86,100,+(49–80)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109090001,进阶前缀,弓,1,86,100,+(127–180) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109090101,进阶前缀,弓,1,86,100,+(127–180) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109090201,进阶前缀,弓,1,86,100,+(127–180) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107290001,进阶前缀,弩,1,86,100,+(49–80)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109290001,进阶前缀,弩,1,86,100,+(127–180) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109290101,进阶前缀,弩,1,86,100,+(127–180) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109290301,进阶前缀,弩,1,86,100,+(127–180) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
104210101,进阶前缀,戒指,1,86,100,+(12–15)% 攻击与法术格挡率,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
106210401,进阶前缀,戒指,1,86,100,攻击和法术附加 (44–46) - (54–56) 点物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
106210501,进阶前缀,戒指,1,86,100,攻击和法术附加 (42–44) - (54–59) 点火焰伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
106210601,进阶前缀,戒指,1,86,100,攻击和法术附加 (42–44) - (56–58) 点冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
106210701,进阶前缀,戒指,1,86,100,攻击和法术附加 (4–6) - (94–96) 点闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109210001,进阶前缀,戒指,1,86,100,+(43–60) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109210101,进阶前缀,戒指,1,86,100,+(43–60) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109210201,进阶前缀,戒指,1,86,100,+(43–60) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140210501,进阶前缀,戒指,1,86,100,攻击和法术附加 (42–44) - (56–58) 点混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140211301,进阶前缀,戒指,1,86,100,+(41–50)% 恶兆累计效率,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140902201,进阶前缀,戒指,1,86,100,+(23–32)% 恶化几率,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107030001,进阶前缀,手杖,1,86,100,+(56–100)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109030001,进阶前缀,手杖,1,86,100,+(64–90) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109030101,进阶前缀,手杖,1,86,100,+(64–90) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109030201,进阶前缀,手杖,1,86,100,+(64–90) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
107260001,进阶前缀,手枪,1,86,100,+(56–100)% 该装备物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109260001,进阶前缀,手枪,1,86,100,+(64–90) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109260101,进阶前缀,手枪,1,86,100,+(64–90) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109260301,进阶前缀,手枪,1,86,100,+(64–90) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
105710201,进阶前缀,敏捷头部,1,86,100,+(10–13)% 格挡比例,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109710001,进阶前缀,敏捷头部,1,86,100,+(43–60) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109710301,进阶前缀,敏捷头部,1,86,100,+(43–60) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109710401,进阶前缀,敏捷头部,1,86,100,+(43–60) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140710301,进阶前缀,敏捷头部,1,86,100,+(33–45)% 投射物速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140710801,进阶前缀,敏捷头部,1,86,100,击败时， +(37–50)% 几率获得 1 层灵动祝福,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140711001,进阶前缀,敏捷头部,1,86,100,+(43–60)% 屏障吸收量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140410401,进阶前缀,敏捷手套,1,86,100,攻击和法术附加 (44–46) - (54–56) 点物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140410501,进阶前缀,敏捷手套,1,86,100,攻击和法术附加 (42–44) - (54–59) 点火焰伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140410601,进阶前缀,敏捷手套,1,86,100,攻击和法术附加 (42–44) - (56–58) 点冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140410701,进阶前缀,敏捷手套,1,86,100,攻击和法术附加 (4–6) - (94–96) 点闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140411701,进阶前缀,敏捷手套,1,86,100,附加 (9–12)% 物理伤害的闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140411801,进阶前缀,敏捷手套,1,86,100,附加 (9–12)% 闪电伤害的混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140411901,进阶前缀,敏捷手套,1,86,100,攻击和法术附加 (42–44) - (56–58) 点混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
104810301,进阶前缀,敏捷盾牌,1,86,100,+(18–24)% 最大生命,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
105810401,进阶前缀,敏捷盾牌,1,86,100,+(12–15)% 格挡比例,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109810001,进阶前缀,敏捷盾牌,1,86,100,+(64–90) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109810301,进阶前缀,敏捷盾牌,1,86,100,+(64–90) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109810401,进阶前缀,敏捷盾牌,1,86,100,+(64–90) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
104610101,进阶前缀,敏捷胸甲,1,86,100,+(12–15)% 攻击与法术格挡率,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109610001,进阶前缀,敏捷胸甲,1,86,100,+(43–60) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109610301,进阶前缀,敏捷胸甲,1,86,100,+(43–60) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109610401,进阶前缀,敏捷胸甲,1,86,100,+(43–60) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140610201,进阶前缀,敏捷胸甲,1,86,100,+(33–45)% 投射物速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
104510101,进阶前缀,敏捷鞋子,1,86,100,+(12–15)% 攻击与法术格挡率,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119510101,进阶前缀,敏捷鞋子,1,86,100,+1 闪电技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119510201,进阶前缀,敏捷鞋子,1,86,100,+1 混沌技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140510201,进阶前缀,敏捷鞋子,1,86,100,+(33–45)% 投射物速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140510601,进阶前缀,敏捷鞋子,1,86,100,+1 物理技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140510701,进阶前缀,敏捷鞋子,1,86,100,+1 火焰技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140510801,进阶前缀,敏捷鞋子,1,86,100,+1 冰霜技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140510901,进阶前缀,敏捷鞋子,1,86,100,+1 召唤召唤物的技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
105720301,进阶前缀,智慧头部,1,86,100,+(10–13)% 格挡比例,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109720001,进阶前缀,智慧头部,1,86,100,+(43–60) 智慧,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109720301,进阶前缀,智慧头部,1,86,100,+(43–60) 敏捷,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
109720401,进阶前缀,智慧头部,1,86,100,+(43–60) 力量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140720301,进阶前缀,智慧头部,1,86,100,+(33–45)% 投射物速度,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140720801,进阶前缀,智慧头部,1,86,100,击败时，+(37–50)% 几率获得 1 层聚能祝福,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140721001,进阶前缀,智慧头部,1,86,100,+(43–60)% 屏障吸收量,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140420401,进阶前缀,智慧手套,1,86,100,攻击和法术附加 (44–46) - (54–56) 点物理伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140420501,进阶前缀,智慧手套,1,86,100,攻击和法术附加 (42–44) - (54–59) 点火焰伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140420601,进阶前缀,智慧手套,1,86,100,攻击和法术附加 (42–44) - (56–58) 点冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140420701,进阶前缀,智慧手套,1,86,100,攻击和法术附加 (4–6) - (94–96) 点闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140421701,进阶前缀,智慧手套,1,86,100,附加 (9–12)% 物理伤害的冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140421801,进阶前缀,智慧手套,1,86,100,附加 (9–12)% 冰霜伤害的混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140421901,进阶前缀,智慧手套,1,86,100,攻击和法术附加 (42–44) - (56–58) 点混沌伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
105820401,进阶前缀,智慧盾牌,1,86,100,+(12–15)% 格挡比例,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
